id_imovel,nome,host_id,host_nome,bairro,latitude,longitude,tipo,preco,noites_minimas,numero_reviews,ultima_review,reviews_por_mes,hosts_qtd,disponibilidade,reviewss_ultimo_mes
50279320,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 bath,292590334,Belsito Apartments,Copacabana,-22.96991,-43.18566,Entire home/apt,1311.7262280953748,4.0,0,,,41,0,0
50323553,Rental unit in Copacabana · 1 bedroom · 2 beds · 1 shared bath,180727401,Mariana,Copacabana,-22.98297,-43.19508,Private room,1311.7262280953748,10.0,0,,,2,0,0
50654010,Condo in Botafogo · 1 bedroom · 1 bed · 1 bath,136218094,Mariana,Botafogo,-22.94688,-43.1854,Entire home/apt,768.3704453441295,2.0,1,2022-01-02,0.04,1,0,0
50673139,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 bath,15790978,Margareth,Copacabana,-22.96971,-43.1878,Entire home/apt,1311.7262280953748,28.0,2,2021-09-19,0.07,2,0,0
50707356,Rental unit in Rio de Janeiro · 2 bedrooms · 2 beds · 1 bath,409767590,Leda,Flamengo,-22.929314,-43.176532,Entire home/apt,678.5729442970822,1.0,0,,,1,79,0
50726248,Rental unit in Ipanema · 3 bedrooms · 4 beds · 3 baths,135845476,Casa Do Mar,Ipanema,-22.98642,-43.21122,Entire home/apt,1726.5436160579536,1.0,0,,,6,0,0
50748532,Rental unit in Botafogo · 1 bedroom · 1 bed · 1 bath,410113323,Marcus Vinicius,Botafogo,-22.94547,-43.1832,Entire home/apt,768.3704453441295,22.0,0,,,2,0,0
50497070,Home in Copacabana · 1 bedroom · 4 beds · 1 private bath,401846753,Michel Max,Copacabana,-22.98246,-43.1946,Private room,1311.7262280953748,2.0,0,,,4,0,0
50790502,Boutique hotel in Leblon · 1 bedroom · 4 beds · 1 private bath,410312786,Marcello,Leblon,-22.98387,-43.22607,Private room,1547.7930614729155,1.0,2,2022-07-31,0.08,1,0,0
51022105,Home in Gávea · 2 bedrooms · 2 beds · 1 bath,124542382,Ana,Gávea,-22.97943,-43.23366,Entire home/apt,1337.5391705069123,1.0,0,,,1,0,0
51406062,Cottage in Jacarepaguá · 5.0 · 3 bedrooms · 7 beds · 3 baths,133909887,Iamni,Camorim,-22.97071,-43.42923,Entire home/apt,569.8497316636851,2.0,3,2022-02-14,0.11,1,0,0
51251976,Rental unit in Copacabana · 2 bedrooms · 3 beds · 1 bath,364751858,Sâmara,Copacabana,-22.96534,-43.18385,Entire home/apt,1311.7262280953748,2.0,0,,,1,0,0
51671998,Rental unit in Santa Teresa · 3 bedrooms · 3 beds · 2 baths,180727401,Mariana,Santa Teresa,-22.91882,-43.1821,Entire home/apt,748.8612132352941,30.0,1,2021-09-07,0.04,2,0,0
51677706,Loft in Copacabana · 1 bedroom · 1 bed · 1 bath,43202859,Aline,Copacabana,-22.96292,-43.17822,Entire home/apt,1311.7262280953748,4.0,0,,,1,0,0
51726380,Loft in Lagoa · 1 bedroom · 2 beds · 1.5 baths,419051526,Lucia,Lagoa,-22.97672,-43.19777,Entire home/apt,1567.0389105058366,8.0,0,,,1,0,0
51734862,Rental unit in Copacabana · 1 bedroom · 1 bed · 2 shared baths,419125792,Franciscus Arnoud,Copacabana,-22.96808,-43.19043,Private room,1311.7262280953748,1.0,1,2022-01-02,0.04,1,0,0
51918179,Serviced apartment in Jardim Botânico · 1 bedroom · 2 beds · 1 bath,4529957,Patricia,Lagoa,-22.96158,-43.20431,Entire home/apt,1567.0389105058366,3.0,1,2021-09-15,0.04,1,0,0
52192565,Serviced apartment in São Conrado · 1 bedroom · 1 bed · 1 private bath,156479683,Rafaela,São Conrado,-22.99709,-43.2578,Private room,2487.0293255131965,2.0,0,,,1,0,0
52201418,Condo in Rio de Janeiro · 1 bedroom · 2 beds · 1 bath,365795300,Luana,Copacabana,-22.96417,-43.17553,Entire home/apt,1311.7262280953748,4.0,0,,,1,0,0
51827544,Loft in Centro · Studio · 1 bed · 1 bath,419845458,Elaine,Centro,-22.90911,-43.19225,Entire home/apt,549.5368888888889,3.0,1,2022-04-27,0.05,1,0,0
52304838,Rental unit in Curicica · 1 bedroom · 1 bath,292313888,Maria,Curicica,-22.95892,-43.38516,Entire home/apt,1271.6966292134832,1.0,0,,,1,0,0
52370038,Serviced apartment in Barra da Tijuca · 1 bedroom · 1 bed · 1 bath,32416144,Alexandre,Barra da Tijuca,-23.00381,-43.34002,Entire home/apt,1350.8451882845188,89.0,0,,,9,0,0
52619005,Rental unit in Copacabana · 1 bedroom · 1 bed · 1.5 baths,25675023,Barbara,Copacabana,-22.97016,-43.18738,Private room,1311.7262280953748,2.0,0,,,2,0,0
52635443,Rental unit in Jardim Botânico · 2 bedrooms · 2 beds · 2 baths,16045253,Bruno,Jardim Botânico,-22.95864,-43.20861,Entire home/apt,1052.197969543147,5.0,0,,,1,0,0
52636787,Serviced apartment in Barra da Tijuca · 1 bedroom · 1 bed · 1 private bath,315740743,Maicon,Barra da Tijuca,-23.00341,-43.34179,Private room,1350.8451882845188,5.0,2,2023-06-21,0.26,22,0,2
52656361,Serviced apartment in Barra da Tijuca · 1 bedroom · 1 bed · 1 bath,32416144,Alexandre,Barra da Tijuca,-23.00543,-43.34156,Entire home/apt,1350.8451882845188,88.0,1,2022-06-01,0.05,9,0,0
52536925,Home in Laranjeiras · 1 bedroom · 1 bed · 2 baths,263759804,Jonas,Santa Teresa,-22.93364,-43.19464,Private room,748.8612132352941,2.0,0,,,1,0,0
52667907,Rental unit in Itanhangá · 2 bedrooms · 1 bed · 3.5 baths,164860057,Armando,Barra da Tijuca,-22.99536,-43.32161,Entire home/apt,1350.8451882845188,30.0,1,2022-01-09,0.04,1,0,0
52671636,casa particular in Copacabana · 1 bedroom · 1 bed · 1 shared bath,426368829,Weverton,Copacabana,-22.96261,-43.19139,Private room,1311.7262280953748,2.0,0,,,1,0,0
52729517,Rental unit in Barra da Tijuca · 4 bedrooms · 4 beds · 4.5 baths,70646886,LuxoBrasil,Barra da Tijuca,-23.00119,-43.40286,Entire home/apt,1350.8451882845188,28.0,0,,,28,0,0
52738803,Rental unit in Copacabana · 2 bedrooms · 2 beds · 2 baths,426955460,Leopoldino,Copacabana,-22.96457,-43.19075,Entire home/apt,1311.7262280953748,3.0,0,,,1,0,0
52960298,Rental unit in Ipanema · 4 bedrooms · 4 beds · 2.5 baths,330044451,Lart,Ipanema,-22.98271,-43.20123,Entire home/apt,1726.5436160579536,2.0,0,,,3,0,0
52844977,Condo in Leme · 5 bedrooms · 5 beds · 6 baths,115138742,Karina,Leme,-22.96531,-43.17111,Entire home/apt,1059.6032934131736,3.0,0,,,9,0,0
52971066,casa particular in Tijuca · 2 bedrooms · 2 beds · 2.5 shared baths,428860475,Ana,Tijuca,-22.93916,-43.24778,Private room,815.5894495412844,7.0,0,,,1,0,0
52871820,Rental unit in Ipanema · 2 bedrooms · 3 beds · 2 baths,1422607,Leo&Archanjo,Ipanema,-22.98641,-43.20016,Entire home/apt,1726.5436160579536,7.0,0,,,47,0,0
52990095,Rental unit in Copacabana · 2 bedrooms · 3 beds · 2 baths,64920145,Gustavo,Copacabana,-22.98053,-43.19414,Entire home/apt,1311.7262280953748,7.0,0,,,1,0,0
52781336,Rental unit in Barra da Tijuca · 3 bedrooms · 3 beds · 3.5 baths,315740743,Maicon,Barra da Tijuca,-23.00809,-43.33415,Entire home/apt,1350.8451882845188,10.0,1,2022-07-30,0.06,22,0,0
52789975,Hotel in Barra da Tijuca · 1 bedroom · 1 bed · 1 private bath,209989701,Diego Carvalho,Barra da Tijuca,-23.00013,-43.39066,Private room,1350.8451882845188,1.0,0,,,3,0,0
52790143,Hotel in Barra da Tijuca · 2 bedrooms · 2 shared baths,209989701,Diego Carvalho,Barra da Tijuca,-23.00177,-43.39294,Private room,1350.8451882845188,1.0,0,,,3,0,0
53011327,Rental unit in Ipanema · 2 bedrooms · 3 beds · 2 baths,424194072,Ana Carolina,Ipanema,-22.98578,-43.20164,Entire home/apt,1726.5436160579536,2.0,1,2022-02-28,0.04,1,0,0
52916338,Rental unit in Copacabana · 2 bedrooms · 6 beds · 1.5 baths,125527386,Raphael,Copacabana,-22.98055,-43.1919,Entire home/apt,1311.7262280953748,2.0,2,2022-01-02,0.08,1,0,0
52919361,Rental unit in Ipanema · 1 bedroom · 1 bed · 2 baths,1422607,Leo&Archanjo,Ipanema,-22.98654,-43.19863,Entire home/apt,1726.5436160579536,4.0,0,,,47,0,0
52920584,Rental unit in Ipanema · 2 bedrooms · 2 beds · 2 baths,1422607,Leo&Archanjo,Ipanema,-22.98663,-43.19934,Entire home/apt,1726.5436160579536,4.0,0,,,47,0,0
52822081,Rental unit in Ipanema · 2 bedrooms · 2 beds · 2 baths,101931858,Kellen,Ipanema,-22.98438,-43.19687,Entire home/apt,1726.5436160579536,2.0,2,2023-01-03,0.08,1,0,1
53180755,Rental unit in Rio de Janeiro · 2 bedrooms · 2 beds · 2.5 baths,13949537,Alexander,Recreio dos Bandeirantes,-23.01776,-43.46169,Entire home/apt,962.8882455124493,3.0,1,2021-12-13,0.04,9,0,0
53196446,Rental unit in Copacabana · 3 bedrooms · 6 beds · 3 baths,302722396,Nelson,Copacabana,-22.96471,-43.1742,Entire home/apt,1311.7262280953748,7.0,2,2022-09-13,0.08,2,0,0
53129769,Rental unit in Flamengo · 1 bedroom · 1 bed · 1 bath,185242087,Gabriella,Catete,-22.92499,-43.17862,Entire home/apt,859.4738562091503,3.0,1,2022-01-06,0.04,1,0,0
53142224,Rental unit in Flamengo · 1 bedroom · 2 beds · 1 bath,22618173,Gilvan & Claudia,Catete,-22.9267,-43.17764,Entire home/apt,859.4738562091503,15.0,1,2022-03-31,0.05,2,0,0
53307134,Rental unit in Copacabana · 2 bedrooms · 2 beds · 1 bath,226408578,Adriano,Copacabana,-22.96401,-43.19138,Entire home/apt,1311.7262280953748,3.0,0,,,1,0,0
53334993,Rental unit in Leblon · 2 bedrooms · 5 beds · 2 baths,44729495,Juliana,Leblon,-22.98267,-43.21713,Entire home/apt,1547.7930614729155,4.0,1,2023-01-03,0.08,8,0,1
53382221,Rental unit in Ipanema · 2 bedrooms · 2 beds · 2.5 baths,432216095,André Luiz,Ipanema,-22.983446,-43.19698,Entire home/apt,1726.5436160579536,5.0,0,,,1,0,0
53263873,Rental unit in Laranjeiras · 2 bedrooms · 2 beds · 1 bath,100332201,Lorraine,Laranjeiras,-22.93161,-43.19112,Entire home/apt,632.6488549618321,1.0,0,,,2,0,0
53275605,Condo in Santa Teresa · 1 bedroom · 1 bed · 1 bath,431298999,Apartamento,Santa Teresa,-22.92136,-43.18987,Entire home/apt,748.8612132352941,7.0,0,,,1,0,0
53365418,Rental unit in Jacarepaguá · 1 bedroom · 1 bed · 1 private bath,129450953,Thobias Vincensi,Jacarepaguá,-22.97094,-43.39401,Private room,785.2956685499058,3.0,0,,,2,0,0
53365824,Rental unit in Barra da Tijuca · 2 bedrooms · 1 bed · 1 bath,402571114,Lucas,Barra da Tijuca,-23.00602,-43.42996,Entire home/apt,1350.8451882845188,1.0,0,,,1,0,0
53531245,Rental unit in Barra da Tijuca · 1 bedroom · 3 beds · 2 baths,402308682,João,Barra da Tijuca,-23.01075,-43.35644,Entire home/apt,1350.8451882845188,1.0,1,2022-04-25,0.05,1,0,0
53433360,Rental unit in Ipanema · 2 bedrooms · 2 beds · 2 baths,1422607,Leo&Archanjo,Ipanema,-22.98439,-43.19832,Entire home/apt,1726.5436160579536,5.0,0,,,47,0,0
53552348,Rental unit in Barra da Tijuca · 2 bedrooms · 5 beds · 2 baths,433663560,Ricardo,Barra da Tijuca,-23.0132,-43.31151,Entire home/apt,1350.8451882845188,4.0,0,,,1,0,0
53569684,Condo in Copacabana · 1 bedroom · 3 beds · 1 bath,115138742,Karina,Copacabana,-22.968447,-43.183098,Entire home/apt,1311.7262280953748,2.0,0,,,9,0,0
53517615,Rental unit in Botafogo · 2 bedrooms · 2 beds · 2 baths,41924958,Vitor,Botafogo,-22.94847,-43.19063,Entire home/apt,768.3704453441295,3.0,0,,,1,0,0
53518087,Rental unit in Humaitá · 2 bedrooms · 2 beds · 2.5 baths,56166560,Daniella,Humaitá,-22.958037,-43.202011,Entire home/apt,795.2043010752689,2.0,0,,,1,0,0
53675765,Rental unit in Botafogo · 2 bedrooms · 2 beds · 1 bath,46596535,Carolina,Botafogo,-22.94879,-43.18342,Entire home/apt,768.3704453441295,2.0,2,2023-01-01,0.08,1,0,1
53680781,Condo in Jacarepaguá · 2 bedrooms · 2 beds · 2 baths,97038365,Daniel,Jacarepaguá,-22.96757,-43.38349,Entire home/apt,785.2956685499058,1.0,0,,,1,0,0
53652646,Rental unit in Rio de Janeiro · 1 bedroom · 1 bed · 1 bath,366920182,Ana Paula,Copacabana,-22.977958,-43.189796,Entire home/apt,1311.7262280953748,3.0,1,2023-02-20,0.1,1,0,1
53661949,Home in Laranjeiras · 2 bedrooms · 2 beds · 2 baths,433133523,Tiago,Laranjeiras,-22.93658,-43.18806,Entire home/apt,632.6488549618321,1.0,1,2022-01-02,0.04,1,0,0
53717380,Rental unit in Recreio dos Bandeirantes · 1 bedroom · 1 bed · 1 shared bath,277247534,Rosana Xavier,Recreio dos Bandeirantes,-23.02464,-43.47915,Private room,962.8882455124493,3.0,2,2022-03-01,0.09,1,0,0
53763821,Rental unit in Copacabana · 1 bedroom · 1 bed · 2 baths,292590334,Belsito Apartments,Copacabana,-22.96774,-43.19088,Entire home/apt,1311.7262280953748,3.0,0,,,41,0,0
53724926,Villa in Barra da Tijuca · 6 bedrooms · 9 beds · 11.5 baths,63138055,Sandra,Barra da Tijuca,-22.99851,-43.33273,Entire home/apt,1350.8451882845188,3.0,0,,,1,0,0
53798232,Condo in Barra da Tijuca · 2 bedrooms · 4 beds · 3 baths,435769410,Diego,Barra da Tijuca,-23.002991,-43.382503,Entire home/apt,1350.8451882845188,2.0,1,2023-05-05,0.13,1,0,1
53731872,Rental unit in Leblon · 2 bedrooms · 4 beds · 1.5 baths,23648552,Caroline,Leblon,-22.983782,-43.216297,Entire home/apt,1547.7930614729155,2.0,1,2023-02-22,0.1,1,0,1
53782734,Rental unit in Copacabana · 2 bedrooms · 4 beds · 3 baths,49440003,Eduardo,Copacabana,-22.98303,-43.19107,Entire home/apt,1311.7262280953748,2.0,2,2022-04-24,0.09,1,0,0
53971892,Rental unit in Laranjeiras · 1 bedroom · 1 bed · 1 shared bath,100332201,Lorraine,Laranjeiras,-22.92985,-43.19057,Private room,632.6488549618321,1.0,0,,,2,0,0
53952081,Rental unit in Recreio dos Bandeirantes · 2 bedrooms · 4 beds · 3 baths,416337225,Claudio,Recreio dos Bandeirantes,-23.0135,-43.46238,Entire home/apt,962.8882455124493,3.0,2,2022-04-30,0.09,1,0,0
53982615,Serviced apartment in Barra da Tijuca · 1 bedroom · 1 bed · 1 private bath,315740743,Maicon,Barra da Tijuca,-23.00413,-43.342,Private room,1350.8451882845188,6.0,0,,,22,0,0
53954975,Condo in Centro · 1 bedroom · 2 beds · 1 bath,436373788,Nelci,Centro,-22.91089,-43.18381,Entire home/apt,549.5368888888889,4.0,0,,,1,0,0
53990939,Place to stay in Copacabana · 1 bedroom · 1 bed · 1 shared bath,437398077,Miriam,Copacabana,-22.966079,-43.186571,Private room,1311.7262280953748,1.0,0,,,1,0,0
54063650,Condo in Jacarepaguá · 2 bedrooms · 5 beds · 2 baths,438160581,Flavio,Jacarepaguá,-22.96897,-43.42251,Entire home/apt,785.2956685499058,2.0,1,2022-03-02,0.05,2,0,0
54076860,Loft in Copacabana · 1 bedroom · 1 bed · 1 bath,438286557,Benjamin,Copacabana,-22.97151,-43.18351,Entire home/apt,1311.7262280953748,3.0,0,,,1,0,0
54106800,Rental unit in Copacabana · 2 bedrooms · 3 beds · 1.5 baths,42943731,Cristiane,Copacabana,-22.96342,-43.1738,Entire home/apt,1311.7262280953748,1.0,2,2022-03-01,0.09,1,0,0
54148768,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 bath,21614859,Larissa,Copacabana,-22.96411,-43.17842,Entire home/apt,1311.7262280953748,15.0,1,2022-03-14,0.05,1,0,0
54150113,Serviced apartment in Barra da Tijuca · 1 bedroom · 1 bed · 1 private bath,315740743,Maicon,Barra da Tijuca,-23.00494,-43.34001,Private room,1350.8451882845188,5.0,2,2022-05-31,0.09,22,0,0
54119411,Rental unit in Copacabana · 3 bedrooms · 3 beds · 2 baths,294596723,Izabella,Copacabana,-22.964,-43.18942,Entire home/apt,1311.7262280953748,4.0,1,2022-03-01,0.04,2,0,0
54128902,Rental unit in Rio de Janeiro · 1 bedroom · 1 bed · 1 private bath,375055404,Maximo,Ipanema,-22.983924,-43.198348,Private room,1726.5436160579536,2.0,2,2023-01-29,0.18,1,0,2
54292797,Rental unit in Centro · 1 bedroom · 1 bed · 1 shared bath,440340657,Isabel,Centro,-22.91349,-43.18853,Shared room,549.5368888888889,1.0,0,,,1,0,0
54402105,Place to stay in Jacarepaguá · 1 bedroom · 1 bed · 1 shared bath,258452098,Mona,Jacarepaguá,-22.969072,-43.387764,Private room,785.2956685499058,2.0,0,,,2,0,0
497078515569342698,Rental unit in Botafogo · 2 bedrooms · 3 beds · 1.5 baths,9226189,Débora,Botafogo,-22.95351,-43.185509,Entire home/apt,768.3704453441295,3.0,1,2022-09-14,0.06,12,0,0
532717483878782682,Rental unit in Copacabana · 1 bedroom · 2 beds · 1 bath,9226189,Débora,Copacabana,-22.96392,-43.17569,Entire home/apt,1311.7262280953748,4.0,0,,,12,0,0
505874378713086478,Rental unit in Barra da Tijuca · 2 bedrooms · 2 beds · 2 baths,97054299,Rafaella,Barra da Tijuca,-23.00663,-43.31206,Entire home/apt,1350.8451882845188,5.0,2,2023-01-01,0.13,1,0,1
516316723133061099,Home in Barra Guaratiba · 2 bedrooms · 5 beds · 2.5 baths,161182120,Vicente,Barra de Guaratiba,-23.02021,-43.54527,Entire home/apt,1080.3098591549297,1.0,1,2021-12-26,0.04,1,0,0
554061764436739101,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 bath,292590334,Belsito Apartments,Copacabana,-22.96962,-43.19015,Entire home/apt,1311.7262280953748,5.0,0,,,41,0,0
547348849095768340,Rental unit in Leblon · 3 bedrooms · 3 beds · 2 baths,342122652,Bernardo,Leblon,-22.97898,-43.22128,Entire home/apt,1547.7930614729155,2.0,0,,,1,0,0
557344760976116435,Rental unit in Ipanema · 3 bedrooms · 4 beds · 2.5 baths,64842962,Maurício,Ipanema,-22.9831,-43.21086,Private room,1726.5436160579536,1.0,2,2022-09-12,0.09,1,0,0
555009376373174103,Loft in Copacabana · 1 bedroom · 2 beds · 1 bath,443543814,Letícia,Copacabana,-22.96536,-43.17967,Entire home/apt,1311.7262280953748,1.0,0,,,1,0,0
556436259768096433,Rental unit in Rio de Janeiro · 3 bedrooms · 3 beds · 3 baths,330044451,Lart,Leblon,-22.980983,-43.224618,Entire home/apt,1547.7930614729155,1.0,0,,,3,0,0
556469891381289885,Rental unit in Glória · 1 bedroom · 2 beds · 1 private bath,36259301,André,Santa Teresa,-22.92152,-43.18248,Private room,748.8612132352941,2.0,0,,,1,0,0
563770611084009393,Home in Itanhangá · 2 bedrooms · 2 beds · 1 bath,195866796,Fabio,Itanhangá,-22.99159,-43.29404,Entire home/apt,1938.1180124223602,3.0,0,,,1,0,0
562271083015857006,Rental unit in Laranjeiras · 1 bedroom · 1 bed · 1 shared bath,444752397,Roger,Laranjeiras,-22.93032,-43.18751,Private room,632.6488549618321,2.0,1,2022-02-23,0.04,1,0,0
571685185655854760,Guest suite in Barra Guaratiba · 1 bedroom · 1 bed · 1 private bath,413499187,Claudio,Barra de Guaratiba,-23.03599,-43.55113,Private room,1080.3098591549297,2.0,1,2022-04-17,0.05,1,0,0
578831596144313118,Rental unit in Leblon · 3 bedrooms · 3 beds · 3 baths,448745013,Promenade,Leblon,-22.985348,-43.224689,Entire home/apt,1547.7930614729155,3.0,0,,,1,0,0
584006526447844396,Rental unit in Rio de Janeiro · 2 bedrooms · 2 beds · 1 bath,1422607,Leo&Archanjo,Ipanema,-22.985421,-43.199622,Entire home/apt,1726.5436160579536,4.0,0,,,47,0,0
597896851920505114,Rental unit in Centro · 2 bedrooms · 2 beds · 1 bath,409932586,Rayane,Centro,-22.91123,-43.17734,Entire home/apt,549.5368888888889,1.0,2,2022-04-16,0.1,1,0,0
591883106291536513,Rental unit in Copacabana · 1 bedroom · 2 beds · 1 private bath,66625994,Miriam,Copacabana,-22.97056,-43.18571,Private room,1311.7262280953748,5.0,1,2022-04-29,0.05,2,0,0
596128109274280826,Condo in São Conrado · 1 bedroom · 2 beds · 1.5 baths,205707267,Alexander,São Conrado,-22.99753,-43.25764,Private room,2487.0293255131965,7.0,0,,,1,0,0
606594549234461179,Rental unit in Rio de Janeiro · 2 bedrooms · 2 beds · 2 baths,58048600,Cy,Jacarepaguá,-22.970709,-43.395481,Entire home/apt,785.2956685499058,1.0,0,,,1,0,0
607163482354401337,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 bath,167328279,Bruna,Copacabana,-22.98294,-43.19242,Entire home/apt,1311.7262280953748,2.0,0,,,1,0,0
608390852751603299,Rental unit in Jacarepaguá · 2 bedrooms · 3 beds · 2 baths,47584281,Renato,Jacarepaguá,-22.97013,-43.39198,Entire home/apt,785.2956685499058,2.0,1,2022-09-04,0.06,142,0,0
614004580105548231,Serviced apartment in Barra da Tijuca · 1 bedroom · 1 bed · 1 private bath,315740743,Maicon,Barra da Tijuca,-23.00434,-43.34017,Private room,1350.8451882845188,40.0,0,,,22,0,0
608595378763644018,Condo in Taquara · 1 bedroom · 1 bed · 1.5 baths,240358719,Thales,Taquara,-22.92008,-43.37919,Entire home/apt,692.7872340425532,4.0,1,2022-05-16,0.05,1,0,0
610145025280715241,Rental unit in Leblon · 1 bedroom · 1 bed · 1 shared bath,10742317,Paula,Leblon,-22.98405,-43.2183,Private room,1547.7930614729155,1.0,0,,,4,0,0
612947316868125528,Home in Saúde · 1 bedroom · 1 bed · 1 shared bath,427216082,Bianca,Saúde,-22.89929,-43.18252,Private room,318.03125,1.0,0,,,1,0,0
612999654474110385,Rental unit in Itanhangá · 1 bedroom · 1 bed · 3 baths,455984747,Armando,Itanhangá,-22.99476,-43.31948,Private room,1938.1180124223602,30.0,0,,,1,0,0
621012541511475413,Home in Botafogo · 1 bedroom · 1 bed · 2 shared baths,341768657,Viola,Botafogo,-22.95725,-43.18313,Private room,768.3704453441295,2.0,0,,,1,0,0
617761612281492865,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 shared bath,22816441,Morgane,Copacabana,-22.96286,-43.17548,Private room,1311.7262280953748,10.0,0,,,1,0,0
618829298977768677,Rental unit in Botafogo · 1 bedroom · 1 bed · 1 bath,291867052,Renata,Botafogo,-22.94394,-43.18329,Entire home/apt,768.3704453441295,10.0,0,,,2,0,0
629851357931522673,Rental unit in Ipanema · 1 bedroom · 1 bed · 1 bath,247494322,Priscila,Ipanema,-22.983424,-43.201783,Entire home/apt,1726.5436160579536,3.0,2,2023-02-11,0.17,1,0,2
630195244401038265,Rental unit in Santa Teresa · 1 bedroom · 1 bed · 2 baths,6416134,Rosangela,Santa Teresa,-22.919374,-43.179359,Private room,748.8612132352941,1.0,0,,,2,0,0
628985132860529918,Rental unit in Botafogo · 1 bedroom · 2 beds · 1 bath,172482654,Evilene,Botafogo,-22.945078,-43.182667,Entire home/apt,768.3704453441295,90.0,0,,,14,0,0
629044608359550043,Loft in Centro · 1 bedroom · 1 bed · 1 bath,5459499,Frederico,Centro,-22.912279,-43.184727,Entire home/apt,549.5368888888889,2.0,0,,,1,0,0
640736469627484089,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 bath,53693013,Felipe,Copacabana,-22.981237,-43.193386,Entire home/apt,1311.7262280953748,4.0,0,,,1,0,0
644924324189951857,Rental unit in Copacabana · 1 bedroom · 1 bed · 1 bath,310319158,Suellen,Copacabana,-22.979103,-43.191419,Entire home/apt,1311.7262280953748,2.0,0,,,56,0,0
643518434327904608,Rental unit in Barra da Tijuca · 3 bedrooms · 4 beds · 4 baths,451673311,Mateus,Camorim,-22.98463,-43.41632,Entire home/apt,569.8497316636851,1.0,0,,,1,0,0
647767189184073961,Condo in Barra da Tijuca · 2 bedrooms · 3 beds · 2 baths,83271841,Leony,Barra da Tijuca,-23.0091,-43.435684,Private room,1350.8451882845188,5.0,2,2022-09-10,0.13,1,0,0
644254998922761727,Rental unit in Rio de Janeiro · 2 bedrooms · 2 beds · 2.5 baths,15216769,Elisa,Copacabana,-22.964439,-43.193563,Entire home/apt,1311.7262280953748,3.0,1,2023-02-22,0.1,1,0,1
659290015081619564,Vacation home in Rio de Janeiro · 1 bedroom · 1 bed · 1 bath,125736861,Marcelo,Recreio dos Bandeirantes,-23.02675,-43.47665,Entire home/apt,962.8882455124493,20.0,1,2022-08-31,0.06,5,0,0
659320717755279492,Vacation home in Rio de Janeiro · 1 bedroom · 1 bed · 1 bath,125736861,Marcelo,Recreio dos Bandeirantes,-23.02687,-43.47842,Entire home/apt,962.8882455124493,15.0,0,,,5,0,0
657999575406585791,Earthen home in Rio de Janeiro · 1 bedroom · 1 bed · 1 shared bath,466235690,Josefa,Recreio dos Bandeirantes,-23.03085,-43.48399,Private room,962.8882455124493,2.0,0,,,1,0,0
660728548592946213,Vacation home in Rio de Janeiro · 1 bedroom · 2 beds · 1 bath,23569238,Renaud,Copacabana,-22.96178,-43.18236,Entire home/apt,1311.7262280953748,15.0,0,,,1,0,0
663814433414259252,Hotel in Rio de Janeiro · 1 bedroom · 1 bed · 1 private bath,190349507,Alexandre,São Conrado,-22.99716,-43.25641,Private room,2487.0293255131965,7.0,0,,,1,0,0
661506159981753568,Rental unit in Rio de Janeiro · 2 bedrooms · 2 beds · 3 baths,10639860,Babi,Ipanema,-22.98264,-43.19956,Entire home/apt,1726.5436160579536,30.0,0,,,1,0,0
662179136903611257,Home in Rio de Janeiro · 2 bedrooms · 2 beds · 1 shared bath,15833258,Alan,Freguesia (Jacarepaguá),-22.945384,-43.357523,Private room,1307.40625,1.0,2,2022-09-05,0.12,2,0,0
670196385046685034,Rental unit in Rio de Janeiro · 2 bedrooms · 5 beds · 1 bath,115138742,Karina,Copacabana,-22.965566,-43.178952,Entire home/apt,1311.7262280953748,3.0,1,2022-09-12,0.06,9,0,0
670321631438999346,Serviced apartment in Rio de Janeiro · 1 bedroom · 2 beds · 1 shared bath,469317101,Luís Eduardo,São Conrado,-22.99804,-43.256821,Private room,2487.0293255131965,5.0,1,2022-09-11,0.06,1,0,0
669563808413949165,Rental unit in Rio de Janeiro · 1 bedroom · 1 bed · 1 shared bath,30490567,Thaís,Copacabana,-22.963894,-43.178249,Private room,1311.7262280953748,15.0,0,,,2,0,0
676649437375773391,Serviced apartment in Rio de Janeiro · 1 bedroom · 1 bed · 1 bath,463369021,Robson,Jacarepaguá,-22.964314,-43.40241,Entire home/apt,785.2956685499058,1.0,1,2022-09-04,0.06,1,0,0
675176334871048708,Rental unit in Rio de Janeiro · 2 bedrooms · 2 beds · 1.5 baths,60298129,Danide,Urca,-22.94706,-43.16094,Entire home/apt,884.3484848484849,2.0,0,,,40,0,0
673049272085336141,Rental unit in Rio de Janeiro · 2 bedrooms · 3 beds · 1 bath,288171186,Ingrid,Freguesia (Jacarepaguá),-22.94825,-43.35038,Entire home/apt,1307.40625,3.0,0,,,1,0,0
678262500626661236,Rental unit in Rio de Janeiro · 1 bedroom · 1 bed · 1.5 shared baths,153129657,Marcela,Jacarepaguá,-22.964954,-43.405871,Shared room,785.2956685499058,1.0,0,,,3,0,0
